ID,x,y
1,52.45852180290967,-4.127756838145765
2,63.63412657286972,33.821437174928946
3,33.13412168994546,8.944431349721519
4,0.19775578752160072,-7.617334853533357
5,36.755900187417865,33.97720082058636
6,66.28413608763367,-9.54800106114807
7,20.101342406123877,-30.594963191031717
8,62.23879599478096,28.991789528601352
9,22.163839926943183,-5.456489278662917
10,52.663538148626685,-38.15399658981377
11,45.69536597467959,11.860085814005055
12,78.78981166053563,7.670633740714426
13,84.34463314246386,0.2790082513256351
14,76.10133824404329,2.053331519651308
15,20.87417082861066,-19.44251015714473
16,46.77444958128035,-18.40336430048845
17,22.63831918593496,15.028868339798105
18,17.264822949655354,-57.13938569530323
19,40.52085320930928,-3.9018599472173925
20,72.47537240386009,21.976601426365157
21,18.32911452278495,-27.59950066601705
22,50.404306976124644,23.24374397459869
23,49.26856517326087,-22.15728999940478
24,76.71871090773493,21.806838603866556
25,2.1590190334245563,-55.16373849002459
26,82.79242793563753,-19.46297159872892
27,-6.813981304876506,15.205033385887154
28,38.705959552899,45.878542285052845
29,30.045374119654298,29.11020860024266
30,7.05142930150032,40.46539112210964
31,8.184189242310822,-35.735218313607994
32,12.4455306539312,14.049721553285728
33,65.8847628487274,-19.91786365433672
34,87.45566588826478,2.7022574340979286
35,38.95106516778469,3.6355298739447903
36,60.022831740789115,-7.13808345991979
37,39.13802561350167,31.445415892998515
38,34.3511612014845,53.82180032584182
39,31.87929704785347,-49.77183452019332
40,21.413548276759684,27.747267160738716
41,9.571235682815313,0.15331657865721438
42,65.81129721365869,75.7200699870156
43,47.78625453822315,-12.794129369536352
44,81.30872148089111,-10.69445256480568
45,71.94209153298289,-10.572498151720982
46,78.16094256471843,41.9269639233548
47,68.81461849901825,18.161036050428162
48,47.0068477652967,3.8323632783603623
49,44.35244315303862,-27.94354912548155
50,8.739692214876413,-37.127832501271655
51,41.51180857792497,-10.31248121818216
52,18.966263285838068,25.20605334886327
53,-5.923732779920101,4.082127682298486
54,56.50792430154979,-17.698215221635824
55,79.23234490212053,13.606348405356146
56,79.84060536604375,25.21195484239088
57,60.7360346801579,13.53713289122118
58,30.949416649527848,-1.193524103648171
59,69.93360878899693,20.85835155173338
60,86.68576461263001,-6.695933507357052
61,66.96885322220623,33.35211065174864
62,-9.71770765259862,1.2301424949849489
63,44.43301829509437,31.460157952190375
64,23.605287177488208,4.587673242101639
65,39.24762935843319,39.660788363818526
66,-6.585652977228165,-2.3305158294820005
67,5.75386852491647,38.011027296674975
68,53.74566932208836,-3.3582832092928534
69,70.65644262824208,-2.3627662530084077
70,72.40886467974633,-23.003023240320147
71,39.61159403901547,-18.564347895844364
72,37.1387647325173,-30.473692162910947
73,46.34262615349144,-6.672130769897622
74,13.576286854222417,-6.357770679393843
75,12.631357330828905,11.326644779130536
76,78.5782977566123,16.388056182367826
77,69.8712455201894,-36.96996786522752
78,39.66506438795477,-11.55576744795463
79,43.06081660091877,4.41751785835142
80,12.541397926397622,15.834804343461755
81,81.89381150063127,-17.410023042762916
82,-1.8698800494894385,-17.655339326932026
83,34.61766753811389,-4.604762740922947
84,71.57168033067137,-54.68052299833771
85,7.450715880841017,-39.32490931892065
86,60.211504213511944,-23.158282942597204
87,-3.3018768206238747,22.99502755927705
88,54.06046759802848,4.221986204148937
89,28.580560334958136,6.176981628590945
90,85.08428133558482,-2.151118981736424
91,81.87936498783529,45.02934949419076
92,80.32414043322206,17.918985475753743
93,70.57916846591979,-5.720280574829681
94,37.6420970633626,9.903034423210464
95,36.11057087313384,56.69512953021595
96,74.91245245095342,1.7395489825539467
97,24.263266157358885,-32.36379836224866
98,-5.219709863886237,11.330368955801347
99,51.60915328655392,6.912455640613226
100,28.773989607580006,-1.0470983502220257
101,21.05349293909967,11.59193143400623
102,27.523117219097912,14.054886607562285
103,64.33197167702019,15.431055944632536
104,52.99861336592585,-18.12051683614441
105,26.9379417039454,30.46625315921981
106,51.84460083022714,-11.269061162767922
107,38.28026797622442,-7.658806414166214
108,71.04934396687895,-27.309800025146423
109,62.54934429656714,-19.012694201052778
110,70.53240755107254,-28.237155487291563
111,39.61679826956242,-1.7304836354679125
