ID,x,y
1,52.45852180290967,-4.694997556623659
2,63.63412657286972,19.854722733193856
3,33.13412168994546,10.878075401282397
4,0.19775578752160072,-5.649503227128655
5,36.755900187417865,24.44902568481234
6,66.28413608763367,-3.776967905415601
7,20.101342406123877,-20.35697791461903
8,62.23879599478096,14.2262656418564
9,22.163839926943183,-5.27389356719775
10,52.663538148626685,-25.192747945911265
11,45.69536597467959,7.602970365958866
12,78.78981166053563,6.571172080093429
13,84.34463314246386,-5.718721277333369
14,76.10133824404329,0.6094399374983719
15,20.87417082861066,-13.665506094286838
16,46.77444958128035,-10.986733145377542
17,22.63831918593496,7.017321003878864
18,17.264822949655354,-36.28363141718194
19,40.52085320930928,0.2156080153735216
20,72.47537240386009,7.209860911055143
21,18.32911452278495,-18.55970039961023
22,50.404306976124644,12.549588861737025
23,49.26856517326087,-14.236734801519548
24,76.71871090773493,13.53734029995999
25,2.1590190334245563,-34.96185070738458
26,82.79242793563753,-15.787287885451637
27,-6.813981304876506,10.848612553482894
28,38.705959552899,30.809806817299776
29,30.045374119654298,14.848915600114847
30,7.05142930150032,24.09980639386591
31,8.184189242310822,-21.167455291240465
32,12.4455306539312,10.408045193543916
33,65.8847628487274,-9.954649874650858
34,87.45566588826478,-1.3855531570825832
35,38.95106516778469,5.365957124680666
36,60.022831740789115,-10.227675545163395
37,39.13802561350167,21.97710455782611
38,34.3511612014845,37.317680982338956
39,31.87929704785347,-35.74687227313931
40,21.413548276759684,14.64836029644323
41,9.571235682815313,0.920484220320454
42,65.81129721365869,47.41890312150232
43,47.78625453822315,-8.025914169583402
44,81.30872148089111,-7.675602763849076
45,71.94209153298289,-12.294133218540175
46,78.16094256471843,27.084620066888924
47,68.81461849901825,9.495204477288052
48,47.0068477652967,2.2617441283252067
49,44.35244315303862,-15.74204146907671
50,8.739692214876413,-21.780822614812426
51,41.51180857792497,-4.027146894651615
52,18.966263285838068,13.123632009317962
53,-5.923732779920101,3.8187697213471323
54,56.50792430154979,-14.457033586173743
55,79.23234490212053,9.92639754286538
56,79.84060536604375,16.310552835869828
57,60.7360346801579,2.656755707646745
58,30.949416649527848,-4.246232628797259
59,69.93360878899693,8.923196239678223
60,86.68576461263001,-8.404464056235454
61,66.96885322220623,21.52599090678121
62,-9.71770765259862,3.625168558030417
63,44.43301829509437,19.867952720704146
64,23.605287177488208,0.752603945260983
65,39.24762935843319,26.862486542345508
66,-6.585652977228165,0.23595169320206555
67,5.75386852491647,22.108163787971574
68,53.74566932208836,-4.748172386983388
69,70.65644262824208,-6.204216270851336
70,72.40886467974633,-19.790231996074787
71,39.61159403901547,-8.218181085685138
72,37.1387647325173,-14.374655923325818
73,46.34262615349144,-3.77526365590748
74,13.576286854222417,-1.3841476659473386
75,12.631357330828905,8.848529799809883
76,78.5782977566123,11.832093322540292
77,69.8712455201894,-25.65861534537742
78,39.66506438795477,-4.034420956527018
79,43.06081660091877,4.191249342071012
80,12.541397926397622,11.517441776636101
81,81.89381150063127,-12.870020748625343
82,-1.8698800494894385,-10.845251576363442
83,34.61766753811389,2.1551406076283435
84,71.57168033067137,-38.57601892093789
85,7.450715880841017,-23.614659239015985
86,60.211504213511944,-19.759889419454694
87,-3.3018768206238747,14.117767263815782
88,54.06046759802848,-0.325930049294362
89,28.580560334958136,1.566614386439264
90,85.08428133558482,-7.256586369346651
91,81.87936498783529,24.622343825740355
92,80.32414043322206,11.262313250930088
93,70.57916846591979,-8.105796463076826
94,37.6420970633626,9.650047096008908
95,36.11057087313384,38.33791463630371
96,74.91245245095342,-1.9182887818464893
97,24.263266157358885,-21.418279017349196
98,-5.219709863886237,7.886105319035303
99,51.60915328655392,2.268877337174037
100,28.773989607580006,-2.7984729300151736
101,21.05349293909967,4.95515886040374
102,27.523117219097912,6.387062365457655
103,64.33197167702019,9.985362166323245
104,52.99861336592585,-13.306690180629317
105,26.9379417039454,16.255974125405793
106,51.84460083022714,-8.73421176232394
107,38.28026797622442,-1.1423257715618291
108,71.04934396687895,-21.678971406164592
109,62.54934429656714,-13.970756997491556
110,70.53240755107254,-21.545635882690394
111,39.61679826956242,1.8800557783219523
112,37.55328188184649,31.14610286330047
113,19.976193653419614,3.881591225822806
114,56.66780591476709,8.883461245909995
115,32.590149655006826,42.095637557874994
116,48.999973675236106,16.757973629433227
117,66.1277151061222,12.196821982344577
118,21.522162538021803,-19.970100857455776
119,65.93983290717006,-3.8724621896806184
120,71.07317325193435,-13.392129575678995
121,-3.5417979257181287,-6.0402573703805
122,45.44258439913392,5.781188542266591
123,62.49929227400571,-12.875483563658907
124,43.14140156842768,16.470777324278295
125,89.09626382868737,8.5347475297478
126,0.6329417554661632,-4.538458246414198
127,4.443887141533196,-13.029365554815294
128,89.75921513978392,15.882670015170971
129,4.678561664186418,12.423750757363582
130,8.709775316528976,-7.849751882916509
131,86.6902501648292,-40.57785337479621
132,77.37995331175625,-19.875353530288393
133,59.6692009922117,-29.326455734346982
134,-2.31260078959167,4.306972081808179
135,28.4608322288841,-32.12142611816156
136,18.482577577233315,-5.057489475956512
137,49.00219401810318,14.950364037994188
138,-0.05892642308026552,-24.755983019553913
139,67.55023508798331,15.821468107548586
140,11.77153977099806,11.192485914405985
141,32.84968057181686,8.46521176765269
142,87.20871665049344,8.483594111082848
143,13.290970618836582,-0.37169102950050537
144,63.33175651729107,-21.81761206764552
145,72.17498026788235,-19.312246172068054
146,2.393379071727395,-31.049209817773594
147,50.654955194331706,6.975051407540226
148,64.24267060123384,20.42447835771941
149,8.189998739399016,16.27468560453576
